TimeStamp,NPX1385+CSC,Neptune,HTP,VFT
14-Mar-2018 06:00:00,-530,-11.3619022361185,-660,-398.419410853614
14-Mar-2018 07:00:00,-530,-51.9960201774239,-660,-660
14-Mar-2018 08:00:00,-530,-660,-660,-660
14-Mar-2018 09:00:00,-530,-660,-660,-660
14-Mar-2018 10:00:00,-530,660,660,660
14-Mar-2018 11:00:00,-530,100.429759500835,660,660
14-Mar-2018 12:00:00,-530,660,660,660
14-Mar-2018 13:00:00,-530,660,660,660
14-Mar-2018 14:00:00,-530,660,660,660
14-Mar-2018 15:00:00,-530,660,660,660
14-Mar-2018 16:00:00,-530,660,660,660
14-Mar-2018 17:00:00,-530,660,660,660
14-Mar-2018 18:00:00,-530,102.60538222268,-660,58.1339856124174
14-Mar-2018 19:00:00,-530,200.50132090868,-660,389.4148965753
14-Mar-2018 20:00:00,-530,261.973242008434,660,238.904006321938
14-Mar-2018 21:00:00,-530,406.060759735224,660,660
14-Mar-2018 22:00:00,-530,660,660,660
14-Mar-2018 23:00:00,-530,660,660,660
15-Mar-2018 00:00:00,-530,-275.214609424816,-660,-660
15-Mar-2018 01:00:00,-530,-349.430603523338,-660,-660
15-Mar-2018 02:00:00,-530,-380.136559992075,-660,-660
15-Mar-2018 03:00:00,-530,-382.470729316358,-660,-660
15-Mar-2018 04:00:00,-530,-339.996120503048,-660,-660
15-Mar-2018 05:00:00,-530,-215.396351302309,-660,301.579030605625
15-Mar-2018 06:00:00,-530,140.619181079279,660,660
15-Mar-2018 07:00:00,-530,-6.94502533097747,-660,-660
15-Mar-2018 08:00:00,-530,-56.766566377442,-660,-438.966158071858
15-Mar-2018 09:00:00,-530,-82.0804741764938,-660,-119.543846604096
15-Mar-2018 10:00:00,-530,-156.718655280245,-660,-89.5514161431066
15-Mar-2018 11:00:00,-530,660,660,660
15-Mar-2018 12:00:00,-530,660,660,660
15-Mar-2018 13:00:00,-530,660,660,660
15-Mar-2018 14:00:00,-530,660,660,660
15-Mar-2018 15:00:00,-530,660,660,660
15-Mar-2018 16:00:00,-530,660,660,660
15-Mar-2018 17:00:00,-530,660,660,660
15-Mar-2018 18:00:00,-530,660,660,660
15-Mar-2018 19:00:00,-530,660,660,660
15-Mar-2018 20:00:00,-530,161.728911999834,-660,-250.244124244374
15-Mar-2018 21:00:00,-530,376.260279571832,660,660
15-Mar-2018 22:00:00,-530,660,660,660
15-Mar-2018 23:00:00,-530,-139.632198424441,660,-53.922681997555
16-Mar-2018 00:00:00,-530,-262.515330152479,-660,-660
16-Mar-2018 01:00:00,-530,-344.461035403991,660,-473.120059897329
16-Mar-2018 02:00:00,-530,-394.647272926274,-660,161.79152526556
16-Mar-2018 03:00:00,-530,-399.619830413391,-660,-414.64284790186
16-Mar-2018 04:00:00,-530,-366.364132638343,-660,-283.556052763254
16-Mar-2018 05:00:00,-530,-242.75718222839,660,494.720324055857
16-Mar-2018 06:00:00,-530,660,660,660
16-Mar-2018 07:00:00,-530,660,660,660
16-Mar-2018 08:00:00,-530,660,660,660
16-Mar-2018 09:00:00,-530,660,660,660
16-Mar-2018 10:00:00,-530,660,660,660
16-Mar-2018 11:00:00,-530,660,660,660
16-Mar-2018 12:00:00,-530,660,660,660
16-Mar-2018 13:00:00,-530,660,660,660
16-Mar-2018 14:00:00,-530,660,660,660
16-Mar-2018 15:00:00,-530,660,660,660
16-Mar-2018 16:00:00,-530,660,660,660
16-Mar-2018 17:00:00,-530,660,660,660
16-Mar-2018 18:00:00,-530,660,660,660
16-Mar-2018 19:00:00,-530,660,660,660
16-Mar-2018 20:00:00,-530,660,660,660
16-Mar-2018 21:00:00,-530,660,660,660
16-Mar-2018 22:00:00,-530,660,660,660
16-Mar-2018 23:00:00,-530,660,660,660
17-Mar-2018 00:00:00,-530,-191.776289380664,-660,-660
17-Mar-2018 01:00:00,-530,-394.170176612282,-660,-660
17-Mar-2018 02:00:00,-530,-333.09511193886,-660,-660
17-Mar-2018 03:00:00,-530,-382.164215756652,-660,-660
17-Mar-2018 04:00:00,-530,-383.574667415983,-660,-660
17-Mar-2018 05:00:00,-530,-348.566012111367,-660,-660
17-Mar-2018 06:00:00,-530,-242.382844039787,660,-544.97256770425
17-Mar-2018 07:00:00,-530,-152.637189411372,-660,-660
17-Mar-2018 08:00:00,-530,-80.2148850472875,-660,-660
17-Mar-2018 09:00:00,-530,-194.165809106833,-660,-660
17-Mar-2018 10:00:00,-530,-297.487101695689,-660,-660
17-Mar-2018 11:00:00,-530,-147.314769612841,660,413.217589084676
17-Mar-2018 12:00:00,-530,660,660,660
17-Mar-2018 13:00:00,-530,660,660,660
17-Mar-2018 14:00:00,-530,660,660,660
17-Mar-2018 15:00:00,-530,218.938752794252,660,660
17-Mar-2018 16:00:00,-530,660,660,660
17-Mar-2018 17:00:00,-530,660,660,660
17-Mar-2018 18:00:00,-530,61.8814625897816,-660,-389.735811280975
17-Mar-2018 19:00:00,-530,-26.9420138182678,-660,-660
17-Mar-2018 20:00:00,-530,-18.5291685776235,-660,-660
17-Mar-2018 21:00:00,-530,-660,-660,-660
17-Mar-2018 22:00:00,-530,-182.081908025486,-660,-660
17-Mar-2018 23:00:00,-530,-209.721807516917,-660,-660
18-Mar-2018 00:00:00,-530,-182.303184859398,-660,-660
18-Mar-2018 01:00:00,-530,-252.948072415179,-660,-660
18-Mar-2018 02:00:00,-530,-305.140703821426,-660,-660
18-Mar-2018 03:00:00,-530,-461.030931742619,-660,-660
18-Mar-2018 04:00:00,-530,-500.079888759054,-660,-660
18-Mar-2018 05:00:00,-530,-468.575609744749,-660,-660
18-Mar-2018 06:00:00,-530,-198.061357884862,-660,-660
18-Mar-2018 07:00:00,-530,-148.866523649558,-660,252.194770664955
18-Mar-2018 08:00:00,-530,-244.82620856658,-660,-660
18-Mar-2018 09:00:00,-530,-225.685589802115,-660,-660
18-Mar-2018 10:00:00,-530,-302.635237532475,-660,-660
18-Mar-2018 11:00:00,-530,-156.702315448108,-660,-660
18-Mar-2018 12:00:00,-530,-170.994405959437,660,-32.8171385669297
18-Mar-2018 13:00:00,-530,-211.609984577195,660,-404.585603471136
18-Mar-2018 14:00:00,-530,-236.604795304962,-660,384.143411668614
18-Mar-2018 15:00:00,-530,-223.835022142726,660,323.433295767625
18-Mar-2018 16:00:00,-530,660,660,660
18-Mar-2018 17:00:00,-530,660,660,660
18-Mar-2018 18:00:00,-530,-212.38147117524,-660,-660
18-Mar-2018 19:00:00,-530,-660,-660,-660
18-Mar-2018 20:00:00,-530,-91.5940127343937,-660,-660
18-Mar-2018 21:00:00,-530,660,660,660
18-Mar-2018 22:00:00,-530,660,660,660
18-Mar-2018 23:00:00,530,-660,-660,-660
19-Mar-2018 00:00:00,-530,660,660,660
19-Mar-2018 01:00:00,-530,-274.373711272938,-660,340.014189196214
19-Mar-2018 02:00:00,-530,-296.101565444673,-660,-589.829555364416
19-Mar-2018 03:00:00,-530,660,660,660
19-Mar-2018 04:00:00,-530,-278.560063297533,-660,587.091417397416
19-Mar-2018 05:00:00,-530,-98.6992078605171,660,660
19-Mar-2018 06:00:00,-530,-177.64675589339,-660,-660
19-Mar-2018 07:00:00,-530,660,660,660
19-Mar-2018 08:00:00,-530,660,660,660
19-Mar-2018 09:00:00,-530,155.418150012208,660,129.720000428409
19-Mar-2018 10:00:00,-530,-660,-660,-660
19-Mar-2018 11:00:00,-530,-660,660,-531.305203160742
19-Mar-2018 12:00:00,-530,-660,-660,-660
19-Mar-2018 13:00:00,-530,-660,-660,-660
19-Mar-2018 14:00:00,-530,-660,-660,-660
19-Mar-2018 15:00:00,-197.077344018295,-660,-660,-660
19-Mar-2018 16:00:00,-114.939652075155,-660,-660,-660
19-Mar-2018 17:00:00,-530,-124.047010543607,-660,-660
19-Mar-2018 18:00:00,-530,-80.9254609449191,-660,-660
19-Mar-2018 19:00:00,-530,-660,-660,-660
19-Mar-2018 20:00:00,-530,-660,-660,-660
19-Mar-2018 21:00:00,-530,660,660,660
19-Mar-2018 22:00:00,-530,660,660,660
19-Mar-2018 23:00:00,-530,660,660,660
20-Mar-2018 00:00:00,-530,-230.099554952026,660,182.930582896437
20-Mar-2018 01:00:00,-530,-294.723824877931,660,87.6155730034437
20-Mar-2018 02:00:00,-530,-320.723290618743,660,-244.795812213941
20-Mar-2018 03:00:00,-530,-321.688656095586,660,-268.544650291156
20-Mar-2018 04:00:00,-530,-286.827868927644,660,374.52615444746
20-Mar-2018 05:00:00,-530,660,660,660
20-Mar-2018 06:00:00,-530,-660,-660,-660
20-Mar-2018 07:00:00,-530,-660,-660,-660
20-Mar-2018 08:00:00,-530,69.6848233478363,660,-226.053005232352
20-Mar-2018 09:00:00,-530,17.4462622018741,-660,-660
20-Mar-2018 10:00:00,-530,544.008746467985,660,660
20-Mar-2018 11:00:00,-530,-660,-660,-660
20-Mar-2018 12:00:00,186.94934088056,-660,-660,-660
20-Mar-2018 13:00:00,-530,-192.922811917231,-660,-660
20-Mar-2018 14:00:00,-530,136.732589710833,660,257.338582626156
20-Mar-2018 15:00:00,-530,200.181629059038,660,499.521212353107
20-Mar-2018 16:00:00,-530,153.790646204695,-660,-226.876873350599
20-Mar-2018 17:00:00,-530,212.286272262923,-660,68.3650798878084
20-Mar-2018 18:00:00,-530,209.901173781629,-660,-29.5575205934675
20-Mar-2018 19:00:00,-530,-660,-660,-660
20-Mar-2018 20:00:00,-530,-660,-660,-660
20-Mar-2018 21:00:00,-530,-660,-660,-660
20-Mar-2018 22:00:00,-530,660,660,660
20-Mar-2018 23:00:00,-530,660,660,660
21-Mar-2018 00:00:00,-530,-153.66329443985,660,163.065750826478
21-Mar-2018 01:00:00,-530,114.203982391908,660,660
21-Mar-2018 02:00:00,-530,-286.569294138004,660,-159.404871729841
21-Mar-2018 03:00:00,-530,164.309488648791,660,660
21-Mar-2018 04:00:00,-530,-284.129789433617,660,-20.9833553119275
21-Mar-2018 05:00:00,-530,556.626053224552,660,660
21-Mar-2018 06:00:00,-530,428.875561960436,660,660
21-Mar-2018 07:00:00,-530,660,660,660
21-Mar-2018 08:00:00,-530,660,660,660
21-Mar-2018 09:00:00,-530,168.652237913115,-660,-130.705834784991
21-Mar-2018 10:00:00,-530,181.129941368524,-660,245.281603502028
21-Mar-2018 11:00:00,-530,282.5287550909,-660,497.403774231036
21-Mar-2018 12:00:00,-530,-660,-660,-660
21-Mar-2018 13:00:00,-530,660,660,660
21-Mar-2018 14:00:00,-530,660,660,660
21-Mar-2018 15:00:00,-530,660,660,660
21-Mar-2018 16:00:00,-530,660,660,660
21-Mar-2018 17:00:00,-530,660,660,660
21-Mar-2018 18:00:00,-530,468.137710840265,660,660
21-Mar-2018 19:00:00,-530,570.98485011482,660,660
21-Mar-2018 20:00:00,-530,337.405983787111,660,513.610708799324
21-Mar-2018 21:00:00,-530,660,660,660
21-Mar-2018 22:00:00,-530,185.141617203352,660,503.228808589172
21-Mar-2018 23:00:00,-530,541.169401472629,660,660
22-Mar-2018 00:00:00,-530,-379.456879462348,-660,-660
22-Mar-2018 01:00:00,-530,-463.944128577145,-660,-660
22-Mar-2018 02:00:00,-530,-512.007691074625,-660,-660
22-Mar-2018 03:00:00,-530,-525.706314377086,-660,-660
22-Mar-2018 04:00:00,-530,-502.861235284525,-660,-660
22-Mar-2018 05:00:00,-530,-354.936107399978,-660,-660
22-Mar-2018 06:00:00,-530,-141.52226348781,-660,15.7168304620939
22-Mar-2018 07:00:00,-530,-145.35773853282,-660,-660
22-Mar-2018 08:00:00,-530,-660,-660,-660
22-Mar-2018 09:00:00,-530,-660,-660,-660
22-Mar-2018 10:00:00,-530,-15.7323449865121,-660,-660
22-Mar-2018 11:00:00,-530,660,660,660
22-Mar-2018 12:00:00,-530,660,660,660
22-Mar-2018 13:00:00,-530,660,660,660
22-Mar-2018 14:00:00,-530,660,660,660
22-Mar-2018 15:00:00,-530,660,660,660
22-Mar-2018 16:00:00,-530,660,660,660
22-Mar-2018 17:00:00,-530,660,660,660
22-Mar-2018 18:00:00,-530,660,660,660
22-Mar-2018 19:00:00,-530,660,660,660
22-Mar-2018 20:00:00,-530,163.174442676394,-660,-191.195847231737
22-Mar-2018 21:00:00,-530,-177.902102174258,-660,-660
22-Mar-2018 22:00:00,-530,-660,-660,-660
22-Mar-2018 23:00:00,-530,-251.717480025239,-660,-660
23-Mar-2018 00:00:00,-530,-237.391473820668,-660,-660
23-Mar-2018 01:00:00,-530,-296.296146270499,-660,-660
23-Mar-2018 02:00:00,-530,-333.218259030905,-660,-660
23-Mar-2018 03:00:00,-530,-344.162615471637,-660,-660
23-Mar-2018 04:00:00,-530,-311.408519233419,-660,-660
23-Mar-2018 05:00:00,-530,-186.604270140819,-660,-660
23-Mar-2018 06:00:00,-530,-660,-660,-660
23-Mar-2018 07:00:00,-530,-224.894650351417,-660,-660
23-Mar-2018 08:00:00,-530,43.8659780021741,660,-233.376111417135
23-Mar-2018 09:00:00,-530,89.9284727678147,660,-38.049081136792
23-Mar-2018 10:00:00,-530,169.381148439573,660,268.813671832268
23-Mar-2018 11:00:00,530,-660,-660,559.904370319593
23-Mar-2018 12:00:00,530,-660,-660,10.1000000000319
23-Mar-2018 13:00:00,530,-660,660,-505.999999999982
23-Mar-2018 14:00:00,530,-660,660,-548.799999999991
23-Mar-2018 15:00:00,530,-660,660,-534.599999999983
23-Mar-2018 16:00:00,-530,660,660,660
23-Mar-2018 17:00:00,-530,660,660,660
23-Mar-2018 18:00:00,-530,660,660,660
23-Mar-2018 19:00:00,-530,544.819138497493,660,660
23-Mar-2018 20:00:00,-530,287.022683898289,660,491.503695632789
23-Mar-2018 21:00:00,-530,199.575186132725,660,454.007859785401
23-Mar-2018 22:00:00,-530,66.7875026310274,660,-417.363022322841
23-Mar-2018 23:00:00,-530,-95.271496745503,-660,-460.522907786688
24-Mar-2018 00:00:00,-530,-221.954780392377,660,36.8927859880003
24-Mar-2018 01:00:00,-530,-307.587797006987,-660,-660
24-Mar-2018 02:00:00,-530,-356.170849900497,-660,-660
24-Mar-2018 03:00:00,-530,-369.527301932935,-660,-660
24-Mar-2018 04:00:00,-530,-351.74639944734,-660,-660
24-Mar-2018 05:00:00,-530,-292.830683938614,-660,-660
24-Mar-2018 06:00:00,-530,-183.650898670328,-660,-660
24-Mar-2018 07:00:00,-530,-221.996316761073,-660,-660
24-Mar-2018 08:00:00,-530,-283.376734594808,-660,-660
24-Mar-2018 09:00:00,-530,-32.6992523894155,-660,-620.52976621005
24-Mar-2018 10:00:00,-63.8504420458333,-660,-660,-660
24-Mar-2018 11:00:00,-530,-105.789590304171,-660,-61.7070931493195
24-Mar-2018 12:00:00,-530,-171.875061405409,-660,-660
24-Mar-2018 13:00:00,-530,-230.56602885024,-660,-660
24-Mar-2018 14:00:00,-530,660,-660,-585.757911871813
24-Mar-2018 15:00:00,-530,660,-660,93.3526263709098
24-Mar-2018 16:00:00,-530,-122.87182092957,660,660
24-Mar-2018 17:00:00,-530,-52.9545622716092,660,660
24-Mar-2018 18:00:00,-530,-20.736501400482,660,489.327111121295
24-Mar-2018 19:00:00,-530,6.49714896334253,-660,-660
24-Mar-2018 20:00:00,-530,-660,-660,-660
24-Mar-2018 21:00:00,-530,-134.009085319732,-660,-660
24-Mar-2018 22:00:00,-530,11.8322899620377,-660,-167.691583137406
24-Mar-2018 23:00:00,-530,-134.018440566255,-660,-660
25-Mar-2018 00:00:00,-530,-253.799350510372,-660,-660
25-Mar-2018 01:00:00,-530,-343.680793167792,-660,-660
25-Mar-2018 02:00:00,-530,-386.147026728579,-660,-660
25-Mar-2018 03:00:00,-530,-412.85664145533,-660,-660
25-Mar-2018 04:00:00,-530,-403.366844878612,-660,-660
25-Mar-2018 05:00:00,-530,-371.172883114144,-660,-660
25-Mar-2018 06:00:00,-530,-306.388492550925,-660,-660
25-Mar-2018 07:00:00,-530,-257.642582829173,-660,-660
25-Mar-2018 08:00:00,-275.407911416244,-660,-660,-660
25-Mar-2018 09:00:00,-178.257899607085,-660,-660,-660
25-Mar-2018 10:00:00,-229.488473884478,-660,-660,-660
25-Mar-2018 11:00:00,0.054923588318001,-660,-660,-660
25-Mar-2018 12:00:00,530,-660,-660,-287.125449604932
25-Mar-2018 13:00:00,530,-660,-660,-463.524587958048
25-Mar-2018 14:00:00,-530,-85.5650585494974,-660,-660
25-Mar-2018 15:00:00,-530,-113.017319981228,-660,-660
25-Mar-2018 16:00:00,-530,-103.991894375161,-660,-660
25-Mar-2018 17:00:00,-530,-1.96330404750498,-660,-660
25-Mar-2018 18:00:00,530,-660,-660,437.039529915429
25-Mar-2018 19:00:00,-530,32.9047005547427,-660,-660
25-Mar-2018 20:00:00,-530,63.002973160641,-660,-660
25-Mar-2018 21:00:00,-530,220.670921519832,660,66.9325756528504
25-Mar-2018 22:00:00,-530,386.080458544069,660,660
25-Mar-2018 23:00:00,-530,-118.7969937715,660,335.642812105558
26-Mar-2018 00:00:00,-530,-236.211808232153,-660,-660
26-Mar-2018 01:00:00,-530,-294.360478324101,-660,-660
26-Mar-2018 02:00:00,-530,-320.111003133747,-660,-660
26-Mar-2018 03:00:00,-530,-321.834939456458,-660,-660
26-Mar-2018 04:00:00,-530,-282.059816745342,-660,-660
26-Mar-2018 05:00:00,-530,-156.240174957229,-660,-660
26-Mar-2018 06:00:00,-530,-111.037057029154,-660,-660
26-Mar-2018 07:00:00,-530,50.3044102554902,-660,557.706498027913
26-Mar-2018 08:00:00,-530,-26.2946606982787,660,-356.659485973526
26-Mar-2018 09:00:00,-530,-660,-660,-660
26-Mar-2018 10:00:00,-530,-660,-660,-660
26-Mar-2018 11:00:00,-140.886375554289,-660,-660,-660
26-Mar-2018 12:00:00,530,-660,-660,-278.509607047867
26-Mar-2018 13:00:00,530,-660,-660,-660
26-Mar-2018 14:00:00,530,-660,-660,-373.974205183704
26-Mar-2018 15:00:00,470.305517898369,-660,-660,-660
26-Mar-2018 16:00:00,530,-660,-660,-660
26-Mar-2018 17:00:00,-530,536.080704080342,660,660
26-Mar-2018 18:00:00,-530,24.1110187426642,660,-617.807217614403
26-Mar-2018 19:00:00,-530,660,660,660
26-Mar-2018 20:00:00,-530,660,660,660
26-Mar-2018 21:00:00,-530,-660,-660,-660
26-Mar-2018 22:00:00,-530,-106.59290990742,-660,-660
26-Mar-2018 23:00:00,-530,-173.127218814626,-660,-660
27-Mar-2018 00:00:00,-530,-333.356582978545,-660,282.315466860074
27-Mar-2018 01:00:00,-530,-399.110702376853,-660,-660
27-Mar-2018 02:00:00,-530,-424.925800275443,-660,-660
27-Mar-2018 03:00:00,-530,-421.504569435416,-660,-660
27-Mar-2018 04:00:00,-530,-376.110808216162,-660,-660
27-Mar-2018 05:00:00,-530,-240.237946371796,660,-265.305734828849
27-Mar-2018 06:00:00,-530,112.970472500407,660,660
27-Mar-2018 07:00:00,-530,660,660,660
27-Mar-2018 08:00:00,-530,660,660,660
27-Mar-2018 09:00:00,-530,-660,-660,-660
27-Mar-2018 10:00:00,-180.726733154667,-660,-660,-660
27-Mar-2018 11:00:00,-273.683950245556,-660,-660,-660
27-Mar-2018 12:00:00,-424.773332803804,-660,-660,-660
27-Mar-2018 13:00:00,-286.130382528117,-660,-660,-660
27-Mar-2018 14:00:00,-255.923821842556,-660,-660,-660
27-Mar-2018 15:00:00,-530,-660,-660,-660
27-Mar-2018 16:00:00,-530,-660,-660,-660
27-Mar-2018 17:00:00,-530,-660,-660,-660
27-Mar-2018 18:00:00,-530,-660,-660,-660
27-Mar-2018 19:00:00,-530,-660,-660,-660
27-Mar-2018 20:00:00,-530,12.9688818920176,-660,-660
27-Mar-2018 21:00:00,85.8889193850678,-660,-660,-660
27-Mar-2018 22:00:00,-120.896721695574,-660,-660,-660
27-Mar-2018 23:00:00,-530,-223.507228578785,-660,-256.118416521495
28-Mar-2018 00:00:00,-530,-359.950284199297,-660,-660
28-Mar-2018 01:00:00,-530,-436.839070114055,-660,-660
28-Mar-2018 02:00:00,-530,-456.093907227427,-660,-660
28-Mar-2018 03:00:00,-530,-576.580784958987,-660,-660
28-Mar-2018 04:00:00,-530,-394.672767492953,-660,-660
28-Mar-2018 05:00:00,-530,-252.824771128313,-660,-660
28-Mar-2018 06:00:00,530,-660,-660,-660
28-Mar-2018 07:00:00,530,-660,-660,-660
28-Mar-2018 08:00:00,-530,-660,-660,-660
28-Mar-2018 09:00:00,-530,-232.231454635771,-660,-660
28-Mar-2018 10:00:00,53.9790325618171,-660,-660,-660
28-Mar-2018 11:00:00,-44.6567471838588,-660,-660,-660
28-Mar-2018 12:00:00,530,-660,660,-611.77846308674
28-Mar-2018 13:00:00,530,-660,-660,-108.241014785532
28-Mar-2018 14:00:00,-116.35853487557,-660,-660,-660
28-Mar-2018 15:00:00,-56.2324921135647,-660,-660,-660
28-Mar-2018 16:00:00,530,-660,-660,-660
28-Mar-2018 17:00:00,29.8502979320012,-660,-660,-660
28-Mar-2018 18:00:00,530,-660,-660,-660
28-Mar-2018 19:00:00,273.972643740503,-660,-660,-660
28-Mar-2018 20:00:00,192.327013406165,-660,-660,-660
28-Mar-2018 21:00:00,141.351859765244,-660,-660,-660
28-Mar-2018 22:00:00,530,-660,-660,-660
28-Mar-2018 23:00:00,-19.9233636117501,-660,-660,-660
29-Mar-2018 00:00:00,-299.488887116407,-660,-660,-660
29-Mar-2018 01:00:00,-265.299028115103,-660,-660,-660
29-Mar-2018 02:00:00,-447.695858109302,-660,-660,-660
29-Mar-2018 03:00:00,-337.414510453875,-660,-660,-660
29-Mar-2018 04:00:00,-430.830923976935,-660,-660,-660
29-Mar-2018 05:00:00,-184.048640074568,-660,-660,-660
29-Mar-2018 06:00:00,-179.073748162712,-660,-660,-660
29-Mar-2018 07:00:00,-530,-660,-660,-660
29-Mar-2018 08:00:00,-530,-660,-660,-660
29-Mar-2018 09:00:00,-530,-660,-660,-660
29-Mar-2018 10:00:00,64.2509681737637,-660,-660,-660
29-Mar-2018 11:00:00,530,-660,660,-203.169493352752
29-Mar-2018 12:00:00,530,-660,-660,-660
29-Mar-2018 13:00:00,2.99314730917333,-660,-660,-660
29-Mar-2018 14:00:00,530,-660,660,-497.460995943861
29-Mar-2018 15:00:00,530,-660,660,365.756257050561
29-Mar-2018 16:00:00,-530,660,660,660
29-Mar-2018 17:00:00,530,-660,-660,647.627802748911
29-Mar-2018 18:00:00,-530,225.556927707436,660,660
29-Mar-2018 19:00:00,-530,122.396478156602,-660,-660
29-Mar-2018 20:00:00,-530,660,660,660
29-Mar-2018 21:00:00,47.1498666983063,-660,-660,-386.595280532526
29-Mar-2018 22:00:00,-530,-57.5469301172539,-660,-660
29-Mar-2018 23:00:00,-530,-231.766748156508,-660,-660
30-Mar-2018 00:00:00,-530,-380.608643762912,-660,-660
30-Mar-2018 01:00:00,-530,-467.8091018592,-660,-660
30-Mar-2018 02:00:00,-530,-520.0532564032,-660,-660
30-Mar-2018 03:00:00,-530,-539.17410629262,-660,-660
30-Mar-2018 04:00:00,-530,-513.561361263655,-660,-660
30-Mar-2018 05:00:00,-530,-452.295362102481,-660,-660
30-Mar-2018 06:00:00,-530,-309.545313625111,-660,-660
30-Mar-2018 07:00:00,-530,-177.016275646147,660,658.865739084782
30-Mar-2018 08:00:00,-530,593.103355900973,-660,-609.599999999996
30-Mar-2018 09:00:00,-530,-660,-660,-660
30-Mar-2018 10:00:00,-530,-660,-660,-660
30-Mar-2018 11:00:00,-530,21.7401842722516,660,92.4382192167045
30-Mar-2018 12:00:00,-530,-118.37844367696,-660,19.7301758219844
30-Mar-2018 13:00:00,-530,-33.6260863397314,660,645.684878867874
30-Mar-2018 14:00:00,-530,-251.010169860077,-660,-383.5490737942
30-Mar-2018 15:00:00,-530,660,660,326.242930200687
30-Mar-2018 16:00:00,-530,361.666728003761,660,660
30-Mar-2018 17:00:00,-530,-212.791468314898,-660,-660
30-Mar-2018 18:00:00,-530,83.8970603281837,660,-595.523065192327
30-Mar-2018 19:00:00,-530,249.412415656051,660,660
30-Mar-2018 20:00:00,-530,115.743926204058,660,627.305855990702
30-Mar-2018 21:00:00,-530,36.8656927481645,-660,505.68189150238
30-Mar-2018 22:00:00,-530,-68.1628146653352,-660,-660
30-Mar-2018 23:00:00,-530,-213.68216447034,660,37.5718517731713
31-Mar-2018 00:00:00,-530,-343.003810057971,-660,-298.633066394556
31-Mar-2018 01:00:00,-530,-408.997940819498,-660,-660
31-Mar-2018 02:00:00,-530,-454.739559496224,-660,-660
31-Mar-2018 03:00:00,-530,-473.570377844333,-660,-660
31-Mar-2018 04:00:00,-530,-464.98838941465,-660,-660
31-Mar-2018 05:00:00,-530,-422.749213926565,-660,-660
31-Mar-2018 06:00:00,-530,-352.156226650324,-660,-18.1566111596908
31-Mar-2018 07:00:00,-530,-304.212275011155,660,-240.45383645563
31-Mar-2018 08:00:00,-530,-239.154404217974,660,-8.06942599115885
31-Mar-2018 09:00:00,-530,348.439013681509,660,660
31-Mar-2018 10:00:00,-530,279.77526675742,660,660
31-Mar-2018 11:00:00,-530,-88.2997037118622,660,660
31-Mar-2018 12:00:00,-530,-354.324026475558,660,189.354444734044
31-Mar-2018 13:00:00,-530,-424.875482436258,660,64.9915990024166
31-Mar-2018 14:00:00,-530,-471.07661420496,-660,639.421736367636
31-Mar-2018 15:00:00,-530,-449.318068400508,-660,542.770437510966
31-Mar-2018 16:00:00,-530,-385.293101579148,-660,592.796487984714
31-Mar-2018 17:00:00,-530,-44.9871490725057,660,660
31-Mar-2018 18:00:00,-530,-142.799935459514,-660,244.164877205621
31-Mar-2018 19:00:00,-530,-20.5028234856478,-660,-660
31-Mar-2018 20:00:00,-530,-660,-660,-660
31-Mar-2018 21:00:00,-530,-32.5558986747602,660,-285.120813325655
31-Mar-2018 22:00:00,-530,-162.588825821778,-660,263.932519783131
31-Mar-2018 23:00:00,-530,-338.22651731072,-660,-660
01-Apr-2018 00:00:00,-530,-491.532381486542,-660,-660
01-Apr-2018 01:00:00,-530,-581.686020348974,-660,-660
01-Apr-2018 02:00:00,-530,-634.078575383421,-660,-660
01-Apr-2018 03:00:00,-530,-660,-660,-660
01-Apr-2018 04:00:00,-530,-660,-660,-660
01-Apr-2018 05:00:00,-530,-637.928615762766,-660,-660
01-Apr-2018 06:00:00,-530,-585.147049903777,-660,-660
01-Apr-2018 07:00:00,-530,-520.925161306903,-660,-660
01-Apr-2018 08:00:00,-530,-414.513345667589,-660,-660
01-Apr-2018 09:00:00,-530,-318.956324280827,-660,315.737160545956
01-Apr-2018 10:00:00,-530,-283.731414489063,660,-247.213031830523
01-Apr-2018 11:00:00,-530,-285.808714272864,-660,68.2195496548232
01-Apr-2018 12:00:00,-530,-327.864983872634,-660,565.189591575578
01-Apr-2018 13:00:00,-530,-454.010494309669,-660,-203.212454999814
01-Apr-2018 14:00:00,-530,-523.62592109222,-660,-430.799999999982
01-Apr-2018 15:00:00,-530,-507.101130067802,-660,-441.999999999982
01-Apr-2018 16:00:00,-343.937650688631,-660,-660,-439.600000000004
01-Apr-2018 17:00:00,-530,-379.017704986389,660,-177.804233778292
01-Apr-2018 18:00:00,-530,-310.80965231444,660,355.705065720315
01-Apr-2018 19:00:00,-530,-660,-660,-660
01-Apr-2018 20:00:00,-530,-660,-660,-660
01-Apr-2018 21:00:00,-530,-660,-660,-660
01-Apr-2018 22:00:00,-530,-660,-660,-660
01-Apr-2018 23:00:00,-530,-447.187261739699,-660,-660
02-Apr-2018 00:00:00,-530,-660,-660,-660
02-Apr-2018 01:00:00,-530,-660,-660,-660
02-Apr-2018 02:00:00,-530,-574.184653211759,-660,-660
02-Apr-2018 03:00:00,-322.796697179938,-660,-660,-660
02-Apr-2018 04:00:00,-275.312566772706,-660,-660,-660
02-Apr-2018 05:00:00,-280.885341898407,-660,-660,-660
